"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","conventional.dendritic.cell","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"KAT6A",0.310482758825476,0.332252586176954,0.155242736522968,0.499860927191648,0.360540229317207,0.293955408334732,0.386145196087733,0.362912809006761
"ZCCHC6",0.21194891279394,0.294115932262793,0.74321147111746,0.223103267496282,0.55689627900201,0.16829871237278,0.361928403971599,0.172407569369363
"ULK2",0.0998977336016568,0.0638633998854032,0,0.183691546049985,0.139624326107397,0.0441341149806976,0.161977839232283,0.0652746082678121
"TNPO1",0.321141518246044,0.321590239120528,0.439031591782203,0.488913757150823,0.258784469485006,0.392342937588692,0.44853218964168,0.234446091681534
"PLOD1",0.06047550981695,0.124354738071506,0.156137264691866,0.0681420207023621,0.247295801158294,0.0964849746227264,0.332615310171514,0.0224945336326292
"P2RX5",0.0147844726389105,0.0503502534996666,0.256698507529039,0.342500265078111,0.0279142820641502,0.249674221873283,0.0766565078912779,0.0774949586548145
"ITGAE",0.398925695636056,0.559927803203518,0.947065445093008,1.30104835033417,0.722764753410269,1.48548783183098,1.34196087846724,0.411824895125773
"DIS3",0.157571379704909,0.193914566558569,0.562478890785804,0.418934899026697,0.178569917750746,0.405085908174515,0.335479352165298,0.194959471615928
"PIBF1",0.20390197688883,0.147176938754158,0.433209740198576,0.338482213020325,0.103934594760638,0.206132838129997,0.198832800221998,0.184680290740814
"TDRD3",0.317728883569891,0.168102400868715,0.424079867509695,0.33369582566348,0.138514415708883,0.41614796936512,0.320265870553711,0.130085151112529
"NUFIP1",0.0727106766267256,0.0797513009519108,0,0.266929547353224,0.0422631142587507,0.11184682071209,0.164729858949731,0.0776747322213386
"PDS5B",0.221268866278908,0.216173152201847,0.304696229787973,0.360151396014474,0.279082970663456,0.250508716702461,0.395475576090258,0.173460188257062
"OXCT1",0.230811290307478,0.181724504895459,0.278931113389822,0.570128298889507,0.0560365010856752,0.192737984061241,0.204263043958087,0.216066740176658
"RRAGB",0.0738161715594205,0.0920711364227564,0,0.376669390635057,0.0779423221358014,0.119168784618378,0.199048054970776,0.0815617147766922
"CYLD",0.860437350923365,0.554838181943424,0.960818153161269,0.636342361840335,0.662827034145939,0.634244483709335,0.945614530794644,0.886311191484864
"SLC27A5",0.18354328437285,0.140277208605731,0.573589700918931,0.621990160508589,0.0766408401962776,0.277493898272514,0.211342470986503,0.179256665694581
"ZNF324",0.0162259882146662,0.0732097496099984,0,0.158117008209229,0.061851134432994,0.0630649101734161,0.063918063806933,0.0914035126702489
"ZNF671",0.0601293065331199,0.0544543450234306,0,0.0677391464060003,0.0321464259220663,0.0872521203756332,0.0891491483612314,0.0578359167957761
"ZNF416",0.0284918470816179,0.0155490050851905,0,0.0489964311773127,0,0.0215873175859451,0.0066428235995017,0.0087494422431008
"ZNF586",0.150620258938182,0.114006758086564,0.305335760116577,0.273563135753978,0.103032371284237,0.206168379187584,0.239741670332874,0.156182323097236
"ZNF446",0.0320682937448675,0.0536088209481558,0,0.0566574801098217,0.0396255196662071,0.0379278647899628,0.0770452790878144,0.0388232476274247
"ZNF264",0.109500452605161,0.208543437443438,0.145148754119873,0.18911456303163,0.206685765851678,0.251590403914452,0.186328217040661,0.207658633802834
"RPS5",5.41618895205584,4.48713310197554,5.62701808489286,5.83323648192666,4.43258621272244,5.1657260966301,5.34070682367217,5.58333128214606
"YTHDC1",0.583367006345229,0.579462741421567,0.487714758286109,1.0693694006313,0.659618119490949,0.810303655266762,0.829457427972179,0.617801043557825
"CHMP2B",0.372876573692669,0.316687450261785,1.13881635665894,0.909676065228202,0.663255165181968,0.512839806079864,1.09150534016745,0.390068947192683
"SMAP2",0.622702256116,0.372124767583753,0.584516598628117,0.423253184015101,1.37213994621401,0.521195052862167,1.57863089967012,0.62497510535342
"PPIE",0.618580776994879,0.641435134069259,0.788534063559312,0.807679624990983,0.403140826734202,0.518796388506889,0.866622864605976,0.492019029120291
"ZMPSTE24",0.155734152143652,0.245114039183539,0.308257689842811,0.245328019965779,0.261554649147246,0.363307879567146,0.368196175740011,0.111506987475564
"STARD7",0.643515401536768,0.535036600660875,1.28393543683566,0.928748778863387,0.646100002762336,1.05453643023968,1.20668061310271,0.374248309285589
"NOA1",0.271414472840049,0.196960344461726,1.05012838657086,1.25630019144578,0.363730545801796,0.537847061157227,0.824795986726831,0.29902637387121
"REST",0.469253506443717,0.469202474493213,0.714056390982408,1.154486803575,0.331272209050207,0.635353507995605,0.619034264174807,0.460670730255939
"HAL",0,0.00258638699382303,0,0.0637581803581931,0.158843516197116,0.0119668102264404,0.0338569230019452,0.00460068128812559
"SSH1",0.0724668806249445,0.191447040423324,0.194292123501117,0.103363120555878,0.204704377324841,0.109409685134888,0.256926311210937,0.0672331811306226
"GSTP1",2.8730535604737,2.70813677347731,4.95248031616211,3.39034874222495,3.91206701283112,2.90265411138535,4.52381705366496,1.29211347130325
"APLP2",0.353541398048401,0.830860085560941,1.7401316349323,1.52061946175315,2.73431733644755,0.532046672701836,2.1741428688119,0.261777764470113
"FAM234B",0.0263616919517517,0.0171018575238095,0,0.153941441665996,0.0365087724617075,0.102491608858109,0.00668928393493855,0.0193799354774181
"SLCO1A2",0,0.00247005939834001,0,0,0,0,0,0.00130789971809657
"WBP11",0.647131149335341,0.700090293232612,0.919911393752465,1.06033259413459,0.5579560522137,0.800010475516319,1.01891508767771,0.601778363813025
"EIF3I",1.41022039543499,1.17671183082306,2.552419928404,2.20930184667761,1.15909596496281,1.74412692666054,2.39441479519752,1.1490424883326
"COL16A1",0,0.00524858776739991,0,0,0,0,0,0.00371480129296494
"TXLNA",0.183584799549796,0.133701701448036,0.561255491696871,0.309260731393641,0.141598879322928,0.222221841812134,0.204686077726244,0.109151014802292
"NCOA1",0.344179933721369,0.480735853084477,0.138709682684678,0.291831407763741,0.39273626732439,0.560419972538948,0.496802547445329,0.184980807837492
"AGBL5",0.0122199676253579,0.0148960400118187,0,0.301797439835288,0.0497730096365626,0.129254634976387,0.0940264835706185,0.0480747744128932
"EFR3B",0.0270325075496327,0.00397747146303736,0,0,0,0,0.00667717052852593,0.00290679022461008
"KIF3C",0,0.0102388827262951,0,0.108336456255479,0.00801298623848404,0.01193887591362,0.00772456631707987,0.00971048880084891
"RAB10",0.464635541222312,0.428899845772154,1.71835751716907,1.21751018870961,1.24516037832557,0.685308945178986,1.49828766746774,0.374358857141208
"HADHA",1.14657703529705,0.718274945638182,2.36995482444763,2.51822844526984,1.42707970772984,1.35839329302311,2.6708979602668,1.07078111073572
"MAPRE3",0,0.0219208111577311,0.122793848697956,0.074554012038491,0.0239448768633424,0,0.0335001414796443,0.0184534017223164
"CAD",0.0687371481548656,0.0597065125730964,0.122793848697956,0.163686523654244,0.018638029452543,0.121622467637062,0.0631546178133385,0.0755754445616124
"CD59",0.351593472740867,0.260627416194493,2.19262294585888,1.39587657668374,0.0938700542649094,0.524720212221146,0.657423402383874,0.270273112827137
"CD82",0.203968606211922,0.0327204177696682,0.348346655185406,2.0610605023124,0.178931850015149,0.207125817537308,0.121372837956958,0.273868606439409
"BCORL1",0.0255020239136436,0.0122946277425011,0,0.0898544094779275,0.0253069099306784,0.0647446864843369,0.0485980368135775,0.0170396089243885
"ATRX",1.10072586536407,1.10613734419078,1.96195003619561,1.721971755678,0.899140377055741,1.34409195303917,1.25684400016683,0.925567507761055
"AK6",0.310490039261905,0.313599908465765,0.609926929840675,0.952305889129639,0.336486091055062,0.596865192651749,0.548324034855611,0.316443070069776
"FCN1",0.384748224778609,0.423337911175595,0.439995701496418,0.408243122967807,4.98973452574692,0.423458050489426,3.2380417549729,0.247084659543768
"MYNN",0.0839935606176203,0.188747654759998,0.294846947376545,0.191990402611819,0.13939789110436,0.166753105521202,0.195741449479645,0.103777081243533
"MECOM",0,0.00251641333059385,0,0.389094908670946,0.00281231447604859,0,0,0.000806852794186015
"SCAMP1",0.174717702648856,0.175039289805225,0.507767017071064,0.630997962301428,0.30907567125462,0.152162640690804,0.482958194029292,0.151590163732185
"PREP",0.248133491386067,0.215737054139529,0.283858436804551,0.426237133416263,0.196740126111944,0.123764980435371,0.302498285160508,0.123254363667357
"HACE1",0.0461453795433044,0.036996548881783,0.143134979101328,0.0904993837529963,0.0272357176185484,0.12369988322258,0.00660984262675542,0.035037380344138
"SEH1L",0.182584036480297,0.0973125530638124,0.702187006290142,0.394636691700329,0.218539455650577,0.284859874248505,0.406159646883359,0.11690028990071
"WDR47",0.0714096665382385,0.0492788293097144,0.278036585220924,0.0909848765893416,0.0594036745084687,0.110635280609131,0.0976311629792781,0.0405150768162111
"WDFY1",0.20089764920148,0.164890345714269,0.138709682684678,0.15557051897049,0.278071146276877,0.168845724463463,0.2163556592409,0.0998596763500636
"OVGP1",0,0.00276414512449288,0,0,0,0,0.00688529173005063,0.0056534064878502
"SLC25A24",0.104672166434201,0.0718670197920621,0.438461642998915,0.253847445141185,0.341708780164785,0.268940358757973,0.496115416387387,0.124850062281862
"MAP3K4",0.113925963098353,0.0998228841805441,0.163108935722938,0.113999650695107,0.0837180608939682,0.148753271698952,0.18638746049317,0.104162726980163
"PILRA",0.0149608156897805,0.050753528803784,0.299751960314237,0.0547151110389016,1.9145030343339,0.0655264055728912,1.77735650262167,0.0346798879914626
"ABCB1",0.388462972640991,0.331228001165005,0.133904658831083,0.374023254351182,0.0125340486070673,0.0152092981338501,0.0195794149094642,0.148854149088735
"ZNF213",0.0791082458062605,0.059901422476786,0.458203214865464,0.132785293188962,0.0405534447760704,0.0672441411018372,0.100611247493579,0.0236345514403281
"AKR1B1",0.828398002277721,0.876407572664293,1.11606083466456,1.24304328831759,0.556637612130415,0.46265352845192,1.4104395130544,0.668709181282504
"CPNE3",0.638813626766205,0.395059433691121,3.4394231576186,0.598698815432462,0.64335982733149,1.08714561760426,0.993014775241332,0.363836113435072
"RRN3",0.123491355505857,0.207285705337973,0,0.349211577935652,0.129952418416946,0.239655594229698,0.1817278050109,0.113462280765634
"CTTN",0.0164587898687883,0.00787531217172862,0,0.130605985901572,0.00780536846329054,0.0147521841526031,0.0062966604169421,0.00318218343402202
"WNT11",0,0.0075063185162793,0,0,0,0,0,0.00084182914068257
"MTIF2",0.220550078695471,0.171980162213429,0.160187005996704,0.461558163166046,0.158842126067443,0.294209844470024,0.301235042933214,0.120093452797862
"DDHD2",0.347216505354101,0.191853928968891,0.146892795195946,0.453567065975883,0.0768011435002019,0.286835185885429,0.218211854415082,0.221082076178488
"TTC39A",0,0.00274568634117289,0,0,0,0.374831093549728,0.00641469464349588,0.00276111097981884
"EPS15",0.292623996734619,0.369218643757458,0.91864577623514,0.629847806150263,0.543961383350487,0.661076996922493,0.638488394081395,0.313558792578904
"ORC1",0.015163820440119,0.00962734800502713,0,0.0696599916978316,0.00288822507083831,0.0190102797746658,0.0203957280447317,0.00326602417283125
"MGST2",0.245314301143993,0.2616009514267,1.38145104738382,1.46224532235752,0.876192721855889,1.60654030799866,2.0678321641941,0.0741408874443392
"CHERP",0.23828319419514,0.161421898968687,0.531544777063223,0.306028074567968,0.171887320736445,0.601104537248611,0.304817718128825,0.16576945051609
"ATG16L1",0.130887444452806,0.134027885567345,0,0.194950453801589,0.0734845784313441,0.179260746240616,0.0819530296959354,0.114850008795927
"USP40",0.0170702489939603,0.0419783702586873,0.351381045121413,0.140505422245372,0.047477087399246,0.157949677705765,0.1145768224995,0.0363902801312275
"POMGNT1",0.174626873839985,0.170992664866899,0.155173154977652,0.307645502957431,0.0708086902746745,0.443206813335419,0.180364525199332,0.135713726114231
"RAD54L",0,0.0026315414756646,0,0.0139505277980458,0,0,0,0.00363752403890193
"MAST2",0.0855849374424328,0.0671645372252005,0,0.11825735243884,0.030630380260972,0,0.072330666934929,0.0165936972697863
"DNAJA1",0.934461829879067,0.930676620905229,1.98274970971621,1.50950987447392,1.22598297399601,1.69222483098507,1.79657084403244,0.754734152678584
"B4GALT1",0.816358757019043,0.602101942793925,0.507730511518625,0.276291877573187,0.637376972804767,1.50505742788315,0.790363221865556,0.340408353831027
"CHMP5",0.738877426494252,0.630497495187371,1.51035847113683,1.1761401089755,0.882322718400137,1.12047173023224,1.39195497685493,0.482256273356852
"NFX1",0.13162160244855,0.147546196579495,0,0.209724297306754,0.126934463352726,0.472033783197403,0.203124592866612,0.185212888935303
"AQP6",0,0,0,0,0,0,0,0.000409029130386029
"DIMT1",0.22917323437604,0.165681926929101,0.797626981368432,0.663482101397081,0.202115235223571,0.494662978649139,0.525044754098024,0.220912960039541
"IPO11",0.23840843222358,0.153130742051337,0,0.448407771370628,0.0318580249069462,0.105439573526382,0.0956496031973449,0.0472359768524346
"EIF2AK1",0.706793850118464,0.578720310520898,0.919555673232445,1.4805266792124,0.464687424994953,0.78472526550293,0.918599727937946,0.466650567198702
"NME8",0,0.154340645042436,0.137549510368934,0.188107254288413,0.133218631390353,0.353374155163765,0.114289411278658,0.00821503362747935
"EPDR1",0.0824147636240179,0.032935667528465,0,0.38637944243171,0.00580054950271571,0.0928033781051636,0.0270212500594383,0.0047860054650886
"SNX10",0.366521501541138,0.392565522099312,1.36908241418692,0.431141825155778,1.62524410273249,0.633668187856674,1.77704138217178,0.170184639222392
"SEPHS1",0.0991264830936085,0.129156321834589,0.43417384991279,0.33833419192921,0.104943263005215,0.31199847638607,0.230566463597193,0.105698507713407
"MRPL28",0.586278030005368,0.675509825425495,1.28761251156147,0.826555116610094,0.730234780333711,1.02351868450642,1.19895421191307,0.356363880914983
"HBQ1",0,0.0197151579636147,0,0.085148100419478,0,0,0,0.00207653593917157
"ITPKC",0.0402564959092574,0.0150380176625472,0,0.0322611505335028,0.0168339506379413,0.028265768289566,0.0139013786252551,0.0164436617287428
"FAT2",0,0,0,0,0,0,0,0.000481840125677232
"RBM22",0.4470571604642,0.580786910677201,0.691176799627451,0.979001054980538,0.486250184804823,0.353482520580292,0.699048422499749,0.389118296673373
"TMED2",1.69858250617981,1.82716561625058,2.36200524293459,2.13815582990646,1.22539240025036,2.71172592878342,2.08959990799229,1.29573355979112
"ERO1B",0.406953205845573,0.277022403973503,0.668109939648555,0.386860454082489,0.164558140141781,0.768809903860092,0.335898396976762,0.27244311577148
"ZFAND6",0.723488809845664,0.915064811005827,2.05636509565207,1.60693000013178,0.812139677061006,1.04574385046959,1.36596191602688,0.515667268552481
"HSD17B2",0,0.00238425341009831,0,0,0,0,0,0.00159908277733932
"TXLNG",0.181682403521104,0.145451367032782,0.278036585220924,0.478407910737124,0.127515187257957,0.206780824065208,0.172068540836093,0.295735640452119
"PPEF1",0,0.00272256569508504,0,0,0,0,0.0124497076997725,0
"LAT2",0.509742186286233,1.11259336545133,1.53862130641937,1.42185552228581,1.20317807717556,0.183167322874069,2.01584810394781,0.051166907790147
"HUWE1",0.429227141900496,0.29318429370911,1.1035073353694,0.690941436724229,0.270915134738604,0.480271316170692,0.500150502322124,0.263751266819884
"ZW10",0.0435001037337563,0.0540499359610149,0,0.211850513111461,0.0525150022484587,0.106497663259506,0.101842747178189,0.0552193235149105
"ALG9",0,0.0200891168918091,0,0.0340350931340998,0.00297177446414036,0.0377947413921356,0.0199133850807367,0.0195294564710124
"MYBPC2",0,0,0,0,0,0.0574618077278137,0.00600319447311452,0.000419827704654855
"NOX4",0,0,0,0,0.00203021939005487,0,0,0.000546707267381028
"ACOX3",0.0291294661435214,0.0833990838403302,0.160187005996704,0.219303299080242,0.0670570798927006,0.264750851392746,0.231281755374516,0.067224876515252
"MTMR2",0.109021736275066,0.105395239823711,0,0.245587330514734,0.0361121096356562,0.108654499053955,0.101473944527762,0.0513011166148149
"PPP1R15A",1.26492477438667,0.969139071968353,2.45982247132521,1.71393344293941,1.96919638402501,2.25946947991848,1.82062477645684,0.760585438339038
"HSD17B14",0,0,0,0.0349163749001243,0.00390369073420832,0.00723835349082947,0.0207461047410173,0.0259926961402612
"TRIP6",0.0145142121748491,0.00830714339985732,0.81086946450747,0.407798836447976,0.0771772205967914,0.348960138559341,0.109877880625551,0.0450687298760255
"ACHE",0,0,0,0.0381792729551142,0,0,0,0.000969676841946329
"FTL",4.84185234199871,5.09019436597999,5.25295202548687,5.36524948206815,7.20351851069457,5.23321773648262,5.82630339334177,4.86859754053788
"SRRT",0.356357127969915,0.30687555331329,0.329924418376042,0.729726523702795,0.201846747138384,0.371959814429283,0.600238830148184,0.305393219992861
"BAX",1.39698782617396,1.58532842724399,1.63481983771691,1.62811257514087,1.95991914759103,2.1484664440155,2.18802946548525,1.06766212296489
"NLK",0.0246831557967446,0.0449231206976605,0,0.585681248794902,0.0888502617169975,0.0988080739974976,0.100123198325452,0.0323516249949406
"PIGS",0.193166652592746,0.338484965379758,0.303030059887813,0.465550390156833,0.28378013198171,0.482542966604233,0.649105575789645,0.13108343863167
"ADAMTS2",0,0,0,0,0.00335671038749323,0,0.0365905405279014,0.000426067397478394
"ATXN7L3",0.0491924199191007,0.0781620596367852,0.156137264691866,0.224278042533181,0.113763551700973,0.148150072097778,0.101625307453827,0.0682414582263661
"PGS1",0.174897155978463,0.179771754953635,0,0.435241716558283,0.188744313755611,0.241232975721359,0.344140859537346,0.19104696830263
"PSMC5",1.13596627170389,1.23694488828801,1.8874026628641,1.72734556956725,1.08793275649476,1.40461421847343,1.89161645851262,1.28364869783022
