"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"SIRPG",0.000705263362264696,0.00359530342795765,9.28824039956888e-07,2.74344401876453e-06,1.57778902677273e-06,0.19692201458679,0.206324905928216,0.161919173628578,0.110766404004787,0.000264018133404457,0.00604365642332701,0.000392105667915806,0.00252244688870028,0.000779386261555608,0.000999698298659373,0.306665444250946,0,0
"SIT1",0.00350018371333825,0.00185483854580784,0.0537838123726848,0.0937689079864161,0.187438747633515,0.0840723181705024,0.181825310708341,0.0404310439102111,0.126724685066516,0.000196001147036023,0.1997177594385,0.00445809785316576,7.56660007086187e-06,1.41796576039725e-06,5.40533610682978e-06,0.209408321197731,0,0
"SKAP1",0.00246278984366092,0.0983669008638909,0.0970766680200604,0.0203174636448182,0.0910449466007918,0.275118738848427,0.452866624111026,0.168377501934538,0.384652214579451,0.333310794891726,0.000111936788600724,4.68351445755015e-05,0.00100487692931423,0.00918017138321275,0.00187550551863427,0.562420155110077,0.00404107773891085,0.000307686690605825
"SLAMF1",0.00180644933304409,0.01794959207961,0.050222953647302,0.0320110147647691,0.342273699222909,0.0313682535654324,0.144056752384681,0.00232905091260982,0.0508501500786655,0.000277182226186769,0.00708371938654195,0.00049573844797668,1.42073662140224e-06,8.94827571630766e-06,3.54592672341534e-05,0.125982485722609,0.00372920986138133,0
"SLAMF6",0.118911587321976,0.16662452142288,0.0628362684095875,0.0570555475069312,0.103394302777565,0.0283910432201926,0.0798906060640964,0.0239473958108449,0.103025916202193,0.0857623991517922,0.00331392587490702,0.00113252140911956,0.000806637771921507,0.00481448082096991,0.00107874778561436,0.0745281053986068,0.000506496784794403,9.6956575149211e-05
"SLAMF8",0.507006986420218,0.0149417910257351,0.000202395750896935,5.1803672615138e-06,8.01126746432703e-05,0.0045327796381821,0.00612056203590848,0.00272904094754624,0.0265170912147318,0.017575228303144,3.77609295682608e-06,0.587099038099258,0.0142291658481415,0.0126930879146875,9.92735497736087e-06,0.000242787078259874,0.0139988618998212,0.21491469315612
"SLC12A1",0.00156225444993204,0.0155794026349569,8.36901815463029e-06,3.63669624940168e-05,9.04481349168981e-07,2.63509920557823e-07,9.71120900720255e-06,4.37041695720637e-06,1.4260337388974e-06,4.90482370848781e-07,2.28761594240036e-05,4.99940649003976e-06,1.93377551287742e-06,9.59028461022474e-06,0.00285803075594525,2.87185707725337e-06,0,2.76724670288063e-05
"SLC12A3",0.00148631983381453,0.0144616866802568,0.000316982663239908,0.000833201342274437,0.000910659564197697,1.39383570518912e-05,0.000200280475895562,9.43375046656478e-05,0.000129126773041052,0.000290894099899186,0.160162897934298,0.00172914434883283,0.000124494020049678,4.86205103569108e-05,0.000157688006901557,0.000250689081185432,0,0
"SLC15A3",0.879256330587453,0.114497085391076,0.0175744431619968,0.0208749948590729,0.000837122424866897,0.00722769062955601,0.000110331478064937,0.000380857720337452,5.57766643879526e-05,0.000140834763922408,0.0379597509650773,0.425588055241034,0.0960493608118032,0.156483732775172,0.061418110629033,1.73693749654841e-05,0.195228849366354,0.168433993282629
"SLC18A2",0.0012038653813247,1.99542806793113,3.92646362610461e-05,9.09494593618275e-06,4.40120656990487e-05,0.0014615936161304,0.000236973924088976,0.00263494117285932,3.98986609562121e-05,2.56591272673675e-05,0.0262608719336348,0.00046360651699154,0.000271638925578535,9.35370702831758e-05,0.000545376754827182,7.27422152430892e-05,0.000100030858883688,0.000187750484996743
"SLC1A3",0.161599739853236,0.00325523965088422,1.88345948594812e-06,3.88791493828643e-06,1.62093176069275e-06,1.42553022370208e-06,2.90624677759701e-07,9.6528976554217e-08,1.69432477725937e-07,1.29753561381659e-07,6.39490570255297e-05,0.0317722823782665,0.0128993499998086,0.00127561643631052,0.000258238766497448,1.86081938528234e-06,0.00176999900439589,0.098606450004682
"SLC1A7",0.00652872961673587,0.00383267300302431,2.56324203670766e-05,1.40110357820964e-06,1.50386231994447e-05,1.59727060425247e-05,1.11931632848034e-05,2.21807273867816e-07,0.00135725802181022,0.0450075730351023,5.49756312572601e-07,1.98743782525121e-06,6.38112974430058e-07,5.36455885117029e-05,2.48719391355065e-07,0.000156243315048029,0,0.0250730323993322
"SLC24A4",0.00623383269790019,0.00292667028776565,0.00241341992453821,0.00201578278094578,0.00241123985933459,0.000445694855578226,0.000696180932993532,0.000308327288556499,0.00058564384495517,0.000459302534809554,0.00138026385164174,0.0606968018854666,0.0788175719369261,0.0944828948717603,0.0051446943319237,0.000673308124045312,0.00243679425266329,0.000231371260959757
"SLC35F3",0,0.00643315598179536,3.15607364056229e-06,8.34568868251073e-07,3.93911501227658e-06,2.86752787776707e-06,1.63257438640212e-06,2.34580350564483e-07,7.95772645712485e-07,3.15321233089051e-07,0.0892508834225662,0.000537498730378481,6.74859587024877e-07,2.17899511828606e-05,2.63042239322711e-07,2.49956290321239e-05,0,0
"SLC37A2",0.356287822892139,0.0435837354523057,0.0317833037472827,0.039743991329682,0.0353570325989491,0.00649828602286964,0.00823956597863964,0.0059003515000493,0.00520620018329092,0.00761305824166,0.0294496637810155,0.951788124379443,0.566096407678479,0.793999823157076,0.00715020636745127,0.0111810121658788,0.00394407268908043,0.00729815499806315
"SLC38A11",0.000692176989060369,0.126258813215979,0.033007884717655,0.00811875850874559,5.96718798217071e-05,4.56718042845654e-05,5.27827220927961e-06,5.5141917383923e-07,1.03879264455657e-06,3.12864295071823e-05,0.00153738066949873,0.000137503802971124,1.67802208897298e-06,2.37055435619302e-05,1.08930540975628e-05,7.11980024665246e-06,0.00040317411481364,0.00199385315606533
"SLC46A2",0.00185711241202997,0,0.00764085744394843,0.0063117549475762,0.00608026552121447,1.25644613352667e-06,1.01579921895848e-06,6.47749870082449e-07,3.67606095400069e-07,8.57239917354491e-06,2.23374594649833e-05,0.300624745309154,0.335080967716462,0.194724108546235,6.15076290994536e-05,2.70863118744854e-07,0,2.48811445116836e-05
"SLC4A10",0.000940581688280981,0.00482699539772476,0.000774052837064525,6.7438440289139e-06,7.01733622605522e-05,0.00160087637244931,0.00833016044477945,0.00182257706995197,0.00363055322133688,0.00423708580783254,0.00106491121570367,0.000670204013134665,0.000874397537089211,0.000317381250244502,0.0022816765752478,0.00426924973998916,0,0
"SLC7A10",0,0,2.60176840610724e-07,4.94176895386494e-07,2.85927870410177e-06,2.53468765117026e-07,3.8441140516392e-07,1.70274439481804e-07,2.98874195134486e-07,2.28881686346489e-07,4.22030559875457e-07,1.52569325522326e-06,4.89859178882909e-07,5.40857912882868e-07,1.26389304812411e-06,3.8441140516392e-07,0,0
"SLC7A3",0,0,4.46897523324454e-05,1.28623699762162e-07,1.28576382699263e-06,9.34864533397559e-07,5.28303947190375e-07,0.00277516720484955,1.72324075757361e-05,1.02923787227604e-07,1.8977920095543e-07,6.86075546199321e-07,2.20280454516175e-07,2.432136254958e-07,8.58594367613588e-08,1.42350823504815e-06,0,0
"SLC8A3",0.000844954523650635,0.098092387240785,1.00272131747643e-07,3.02813343419705e-07,1.10196576393166e-06,9.76868400356743e-08,1.48152122123604e-07,6.56237541700391e-08,1.15186088816165e-07,8.82109820154835e-08,1.62650541078249e-07,3.68545528444391e-06,8.47138333458643e-07,2.08446592594648e-07,7.35859555504631e-08,1.48152122123604e-07,0.00319961491709843,0.00124765000891855
"SLCO2B1",1.89463261227269,0.202512157243144,0.000494265368660756,0.000366023572687982,0.00102785393699006,0.000690230053989367,0.000571724267133536,0.000272994099921609,0.000477355433050667,0.000764386697084102,0.000593952028913985,0.00184491340258541,0.000667525635310448,0.000331041898928794,0.000149224402210475,0.000535113383113471,0.480357802842635,0.0284420428178512
"SLCO4C1",0.00738567505389902,0.0046829735962522,0.00398929700208695,0.00501246636192343,0.0168093031468025,0.00385347627024686,0.00839866898180885,0.00276697925325,0.0273137502487247,0.134119201495757,0.00922984748326355,0.0071221170962559,0.0212335452928501,0.00545114013736547,0.0604471269986611,0.00643890920964708,0.00177592658510625,0.00092214154452175
"SLCO5A1",0.0121274273692563,0.0112002616463257,0.00224143586829722,0.00114261540497071,0.04167518293868,0.000279083837131735,0.000452251913707261,0.000156387840247184,0.000370757327849218,0.000267908469000965,0.000374306538206601,0.00232394595953705,0.000266750245666464,0.000566504224574125,0.000241863384911325,0.000451859998077222,0.0051710913959181,0.00726901236499985
"SLPI",0.0100034696365784,0.233268984636558,6.06754723772448e-05,2.09988923048877e-06,6.42357870903509e-05,8.34317929847531e-07,1.2653287974874e-06,5.60475440785839e-07,9.83774468835731e-07,7.5338708753502e-07,1.38915602829847e-06,0.000256915043151756,1.17377852636392e-05,0.000160815163073717,0.262214922534482,1.2653287974874e-06,0.375440435659428,0.222127638033192
"SNAI1",0.0136071787431838,0.00249150449648608,0.0001297021314345,1.3475459528079e-05,1.86779196616084e-06,1.16510347906218e-05,7.41775339853533e-06,7.11187342085627e-05,7.15167392704715e-05,0.000143201212044686,0.00221758347947172,0.0257084308855424,0.00320854989481781,6.39743495644649e-05,9.47113620182042e-06,0.000224032325407582,0.140553350779777,0.049040468398216
"SOAT2",0,0.00102064915603228,1.42346400310626e-07,5.70630876067933e-07,1.56435150053453e-06,0.000119353856023699,0.000474998172686606,0.00667774158449164,0.000220392772193761,1.25224382277727e-07,2.30898841258639e-07,8.34728188525332e-07,2.68008830491684e-07,7.73303432830304e-07,1.04462682736097e-07,0.000346135793123884,0,0
"SORCS3",0.000667628928236393,0,1.24638272280726e-07,1.37024765794325e-07,1.36974358214122e-06,0.00345554655864665,3.3122107926627e-05,2.2274583604733e-05,2.58942401916397e-07,1.09646261657886e-07,2.02174642866259e-07,7.30886618943543e-07,2.34668087957036e-07,2.59099140618521e-07,9.14673519360142e-08,0.000768747495399857,0,0
"SOST",0.00113938158643682,0.000686062713744191,1.21960795778472e-07,1.34081202922924e-07,1.34031878197201e-06,1.18816310575896e-07,1.80197133496055e-07,7.98180425713041e-08,1.40100612301577e-07,1.07290843183472e-07,1.97831531832059e-07,7.15185729383507e-07,2.29626953481755e-07,2.53533178831135e-07,8.95024523826852e-08,1.80197133496055e-07,0,0.00015390043397018
"SOX5",0.00109652760377329,0.0183418218577801,0.00203747630204772,0.0103633121196245,0.000447583279257003,0.00130207693745797,0.000609817816280907,0.000124180674013829,0.0002802139040468,0.00010996284332925,0.00185626780303632,0.000204303377783299,0.000405090594973998,0.000229143425106864,0.000647043268929708,0.000850022849085855,0.0113825480691344,0.0324454217695672
"SP140",0.0103290756485795,0.00419614631302305,0.180749965736119,0.236380621969922,0.547328334332574,0.0354709215546645,0.135420296900026,0.0212457460781018,0.122202669891646,0.0737140838664275,0.00684375723077842,0.182772899214457,0.0312574937956285,0.0515510577744552,0.0485368472663638,0.121808750091843,0.0120484120838604,0.00300753346327827
"SPIB",0.022919797389838,0.0769510041270093,0.200741435285081,0.295175048120788,0.0406639121039465,0.00128990787150113,0.00219057435108069,0.00101059696576981,0.00139789909445233,0.00224564123833465,1.04740298160756,0.0925674621207102,0.00176638275059409,0.00204964784738042,0.000881262142996991,0.00189144040243656,0,0
"SPINK5",0.00229606098263617,0,5.70101744148914e-07,6.267581902531e-07,6.26527623438702e-06,5.55402951090076e-07,8.42325596852732e-07,3.73106824976005e-07,6.54895722183854e-07,5.01527531365141e-07,9.24757014130735e-07,1.46466873840646e-05,1.07338367094074e-06,1.18513253811322e-06,4.18376281355658e-07,8.42325596852732e-07,0.0742607210627365,0.0133756653295836
"SPOCK2",0.0656026984303995,0.211350441277104,0.178618784278269,0.231076407504105,0.0436042501748271,1.12114594457341,2.17503935670228,0.793399644440261,1.21839324165162,0.612645940484872,0.0138815563203846,0.0114414892788266,0.000247512796427713,0.0146551652922829,0.0199803417780062,2.06991637838663,0.428771127951415,0.0050829107766498
"SPON2",0.0461103381117708,0.0461523664821477,0.0413357851711372,0.0418638459998696,0.107753338991582,0.043927243173141,0.109370879483565,0.0443855340935361,0.479584557154821,3.59191454291317,0.200415976273398,0.0484582954941579,0.0110487032187653,0.112589902480484,0.00449916633574419,0.0958869680324697,0.031714628764444,1.28043584045313
"SPP1",5.759684187524,0.620077496145047,3.59420187340659e-07,3.95139198344953e-07,3.94993837681745e-06,3.50153345046085e-07,5.31043496936858e-07,2.3522489855061e-07,4.12878482782599e-07,3.06330999059863e-06,5.83012317844511e-07,0.00360845554285866,6.76713874422302e-07,7.4716585810146e-07,0.0206233609720088,5.31043496936858e-07,0.391596774628185,0.0303981330637075
"SRPX",0.000316772367735136,0.00159297335471574,1.90941272328329e-07,2.0991692714041e-07,2.0983970457207e-06,1.86018280463894e-07,8.45571439648852e-07,1.24962767797976e-07,1.09763950416264e-06,1.67974060646852e-07,0.0665218325807867,1.11969155537156e-06,3.59502923696269e-07,3.96930402384335e-07,1.40124636161748e-07,2.82115820252199e-07,0.365247176856847,0.264307362549168
"SRPX2",0.00453542043430132,0.0101249717003992,0.000385624760912388,0.000297229086130743,0.000112215316432629,0.000175339817448611,0.000327081173759821,0.000126724810163244,0.000217883751512569,0.000165087961144988,0.000235931550572129,0.000603514404910035,0.000287625176660522,0.000266313416793618,2.02227560746042e-05,0.000168620581747307,0.0110013300902267,0.341001282064075
"SSTR3",0,0,0.000462373391553417,0.000185998250643151,0.00906199031054895,0.0101424628021002,0.00202546233703405,0.00416634809490291,1.36809316425905e-05,8.68385378869397e-08,1.60119917622905e-07,2.33985188213118e-06,9.73659399570703e-07,1.27293958215259e-06,0.000320731584183964,0.0105202480009264,0,0
"SSX1",0,0,1.33728912476554e-06,4.83425613525297e-07,1.24996748276733e-05,2.3118059927446e-07,2.32427091191775e-06,1.02098657666807e-06,8.84393043962987e-07,1.15057921534529e-06,3.84920318284969e-07,7.52142725265202e-06,3.2286033500117e-06,4.9329887398499e-07,9.76454743419578e-07,3.50609113405755e-07,0,0
"ST6GAL2",0.00543965394533713,0.0131206856727939,0.00126243541126633,0.000760345257409177,0.00202729860373451,0.00188838416435487,0.00175646879983023,0.00100680295150021,0.00136160596341616,0.00111701285400786,0.00119304390309878,0.00423466121664467,0.000850678054024651,0.00150561501678452,0.000639523033579678,0.00240067517256309,0,0.0194007993675716
"ST6GALNAC1",0.00877665391389374,0,1.44571970642834e-05,0.000238671793349686,0.000131574887207617,0.0499696616804571,0.162942950168132,8.77700329147893e-06,7.78981466442837e-05,0.000150053241916913,1.88600593922519e-05,0.000628014417668331,0.00160562337378232,0.000293865758441079,9.48607188820288e-05,0.107340806938272,0.39263378536732,0.0335227745674905
"ST8SIA1",0.0108461614152936,0.201239803529304,0.00684983064299471,0.00960874956383697,0.0253671832375927,0.00468534816302663,0.0498519933021982,0.00398558896769714,0.0348217188585511,0.0101366770301693,0.00877318048957421,0.010449915920529,0.00994967635317231,0.00737910613927955,0.00584754291390048,0.0401683671529043,0.013872187086272,0.069491055164612
"STAB1",0.502700299424244,0.249320942406416,0.0151204649643922,0.0106611127789463,0.00141269933454827,2.80378453352916e-06,3.08356938285777e-06,1.47980037585654e-06,7.23165851105826e-07,6.97583877020632e-05,5.77588806073765e-06,0.453699914661884,0.552968310944049,0.0381339450960568,1.42648650772444e-05,3.00949608428912e-06,1.6569157476376,0.00882155600263235
"STAP1",0.0012465601813931,0.0676561307314231,0.0943937818262502,0.0614156815386989,0.170540483355832,0.00270264891247413,0.000346795229972571,0.0002008310841104,0.000100093170565478,0.00683936809317303,0.0170032836115469,0.0144525026840069,0.000705336184743374,2.8303492639407e-05,2.32080896583126e-06,0.0015129121039448,0.000767890661005083,0
"STEAP4",0.255394666913533,0.412506028552515,0.0165704451957156,0.00986786606104806,0.0199637969490921,0.00422616406515624,0.00503215936005597,0.0032900080835905,0.00427815434091838,0.00418250606061422,0.00439559093818135,0.0273609900657091,0.443611501960222,0.0134464051026408,1.8122179662519,0.00466088856365624,0.022866423488641,0.215585370943089
"SULT1C4",0.0023590625228788,0.00675109258930614,0.000221508971591381,0.000127973825984559,1.21829996326323e-05,0.000145208337042468,0.000262519772605334,0.00010903687606544,0.000185090153379245,0.000192698503372856,0.000507725370224759,0.000770874799313283,0.000263895717412403,0.000223284169856392,0.000195669588461045,0.00015047489241521,0.0186153291252183,0.00327570950084797
"SYN3",0.00171982786579315,0.00897099882631783,0.0327896904558956,0.00247914936217923,1.96614382255447e-05,0.0001515985447713,0.0019385563090823,0.00110683667572289,0.000540544657145489,0.00331090249579636,0.00286914597557806,0.0206766060974239,0.00554370482643295,0.00519969829585119,0.0032789053454852,0.000194247146678277,0.0208202358488483,0.00517214144116243
