"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell"
"ADGRF2",0.000424019903640429,0,0.000557608772457931,0
"ACSL6",0.0383054531577272,0.0454688150308767,0.180580519300351,0.123458807593131
"IL3",0.000936297336611992,0.00068850144158138,0.00646464603631577,0.00986296732765247
"CSF2",0.0141111209548495,0.0998357641522869,0.0108423799510855,0.0184692058366599
"SEPT8",0.0553419188699565,0.100435511532994,0.0277262835155152,0.0418547888938231
"SHROOM1",0.00827414601999769,0.00676636453069403,0.00421899877261757,0.0025950474973943
"GDF9",0.00205273670263189,0.00286856977647719,0.00328114360642278,0.0013328102901265
"UQCRQ",2.53908164946912,2.66326771127022,1.4147186444061,1.6908039951106
"LEAP2",0.133804929999308,0.143494640339273,0.120746630615785,0.127123020495473
"GJB7",0.00481042176950507,0.00386250398436632,0.00634746730144082,0.00482924679118561
"SLC35A1",0.139811169738026,0.119853454776937,0.118365847285464,0.112117385536535
"GRIK2",0.000494069177141805,0,0,0
"MB21D1",0.226926840529553,0.244592187958949,0.102855686696066,0.169325679119601
"TXLNB",0,0,0.00263398822512971,0.00237148224101261
"CITED2",0.437370058408896,0.457465582240257,0.660210612535558,0.659380897805635
"CREBRF",0.29481657795252,0.281104516197527,0.406906769694101,0.373242710691775
"DCBLD1",0.0900136009331039,0.108739177281827,0.173812578648604,0.175612276134804
"SFXN1",0.980550769401404,0.888935572330713,0.719416061411808,0.585272512166452
"SAMD3",0.0179841126506399,0.111321209254492,0.0652738883810993,0.29121402840252
"TMEM200A",0.00402960870187434,0.00260620418892778,0.01269508745831,0.00687434082497345
"IL22RA2",0.00118297949555449,0,0,0
"PDSS2",0.0750198249048587,0.0706370300855676,0.0535486700434494,0.0458812816491697
"STXBP5",0.0367856236021762,0.0809203533588925,0.024373729343982,0.0537296211778685
"IL31RA",0,0.0010513920143096,0.00053817541518523,0.00238769060785236
"ANKRD55",0.0359114232084676,0.00615242352337482,0.0548637718359901,0.010333100271935
"RAET1E",0,0,0.00102050215505469,0
"PI16",0.00349323320410914,0.00219581074502217,0.0286442829736324,0.00915521044183114
"TBX20",0.000491522629293828,0,0,0
"DAGLB",0.0440976211050295,0.0459637328151102,0.0553707670276393,0.0533503296266944
"KIAA0895",0.00685687507159267,0.00912358965243529,0.00552735738953295,0.00367563833212661
"STK17A",1.22502979444023,1.60134149128826,1.13497539228093,1.61330925412377
"TRA2A",0.657810796979076,0.686018725005664,0.574626820119244,0.669411177669786
"FAM183BP",0,0,0.000582774330645524,0
"GALNT10",0.147927577904429,0.260251695500113,0.0865776483383727,0.211945818780533
"SAP30L",0.103974362752049,0.122059230945477,0.0736588924011873,0.101744344371928
"RPS14",6.58380471297831,6.37468515286862,6.72394093217566,6.52102080079698
"MYOZ3",0.00048875307325272,0.000890685127541083,0.00160691879238529,0.00115849799716596
"COG5",0.100882756169952,0.127461971035168,0.111465292477746,0.0940105958765998
"BMT2",0.146224856339781,0.124163924509646,0.11802865909951,0.11163779764332
"GPR85",0.00234020536053175,0.00418947083099377,0.00535692746126199,0
"SLU7",0.400986840132493,0.428210552200223,0.46151590959038,0.400985163830309
"RP9",0.275879262181989,0.260312515445882,0.161206792406623,0.162286575171
"PTTG1",0.252259971665252,0.332776016753428,0.118911634436055,0.194040625547807
"CAMLG",1.21166601145269,1.08864986177956,1.19154836199196,1.05158842552159
"FBXL21",0.000327066824390841,0,0,0
"RELL2",0.117385458997842,0.124489171770082,0.0533532091823295,0.0864117425468506
"SMAD5-AS1",0.00269772764223334,0.0023961741127177,0.00390975429634097,0.00141570685518839
"KCNK5",0.041939422430608,0.0600581598031927,0.00220634808411469,0.00770884199240773
"KIF6",0.000419455185101687,0.000692427448456942,0.0015493986992407,0
"ZNF12",0.173047977878558,0.211576925150601,0.188595767752014,0.214607234308855
"SLC29A4",0.00343868524891452,0.00791281423779384,0.00489721688105152,0.00245807497680711
"STEAP1",0.00355272728489524,0.0163250877276113,0,0.00344684143110103
"CDCA7L",0.161780140454127,0.0962873215266534,0.139195138201745,0.0539831535285463
"MIOS",0.228047450524828,0.195047475567742,0.0936541322400788,0.120535592488452
"KIAA1324L",0.0244370680126687,0.0243565844311245,0.025802863529191,0.0181597849484298
"USP49",0.0269504316405755,0.0204139833635982,0.0119531746804612,0.0231952519760918
"INTS4P1",0,0,0,0.00130978118558565
"SYTL3",1.18426685007348,1.44879246092789,0.545184413007461,0.841148479014874
"IQUB",0.00022230552745894,0.000688601414927915,0,0
"ZNF704",0.00252172370699471,0.00108456540223768,0.00325260650120571,0.00118384628907648
"FABP5",0.957626408783715,1.21966545209595,0.132358548904664,0.226514097387074
"SHH",0,0,0,0.000713332958374373
"TAGAP",0.682205358114902,0.694282332059374,0.551352962295853,0.567510825343239
"COL1A2",0,0,0.00100207663218615,0.00241482389842613
"CHMP4C",0.00132484732445451,0.00260519838565211,0.00442839574210251,0.0067709420827929
"SLC13A4",0.000978939865404881,0,0.00169671776765346,0.00381686096657501
"PGAM2",0.000971946020260538,0,0,0
"BRI3",0.765166834791716,0.701601027326609,0.545434749171296,0.551253253742683
"LMTK2",0.0312906103117934,0.0378219323941984,0.0345471234016536,0.0244182823905056
"SLC35G3",0.000355303591658458,0,0.000552741053004074,0.00380532729712184
"CTSB",0.577506976074536,0.553164019472186,0.307333378281203,0.244437402967007
"DLC1",0.00258250507114659,0.00110049865434162,0.00601848489896427,0.00482501816139644
"ADCY1",0.001906715848447,0.00354095372935887,0.00423804130449794,0.00110783272911092
"C8orf48",0.000438429573062621,0.00107572195637945,0,0
"SUN3",0.00112355266008898,0.00133559445859965,0.000661306213198808,0
"C7orf57",0.000632518941880157,0.00757789616279502,0.00116636049164267,0.00511760454953468
"PEX2",0.321575595751158,0.443697208994027,0.245464094077485,0.288728929922389
"RAD21",1.00963977693092,0.966153957789331,0.769408983887363,0.700446782197694
"SLC30A8",0,0,0.00112903823682881,0
"MED30",0.591162238954963,0.574346154202954,0.408988036849994,0.514822747562623
"TNFRSF11B",0.000331468001130156,0,0,0
"SBSPON",0.00141913366959234,0,0.00223859393184739,0.00389753083501803
"PHKG1",0.145390187770483,0.134028107028291,0.172382888466048,0.160754333064956
"CSMD3",0.000500678241907288,0,0,0.00268135474992645
"SPIDR",0.0676519163096911,0.090268480291263,0.0602580052795697,0.0699857018657566
"ORC5",0.0554403694294991,0.0628152247539222,0.0807464689658677,0.0760503125673216
"DNAAF5",0.0600181349798131,0.0543522637508996,0.025556813883447,0.0326186977938506
"OSGIN2",0.116427232645128,0.145849447400326,0.0787952951156559,0.11300350109463
"SUN1",0.150601135609746,0.133170514238858,0.150837026880573,0.0964894785413127
"OXR1",0.10102383580185,0.0854279318805582,0.153966373137893,0.158368814078029
"FAM86FP",0.00315707559764007,0.00197226302269379,0.00213955703191141,0.00248786246061962
"GPR146",0.0431218563137052,0.0190059480842068,0.0994989790412363,0.0537646562373106
"GPER1",0.000317246168828811,0.000783514592675224,0,0
"TMEM184A",0.00160672020576681,0.00478571401201175,0.0035791944405252,0.00379555850777293
"NOS3",0.013534194703852,0.00543251282175308,0.00771645980871503,0.00968798811811671
"MICALL2",0.00132901476471764,0.00189736968611386,0.00110106202294229,0.0012461404483616
"CA3",0,0.00130987729708473,0.000533087507242052,0.000949914694833774
"INTS1",0.0727092056604742,0.0877179137690154,0.0549250912919177,0.097297549384293
"CDK5",0.0624082196490629,0.0734843420473568,0.0407789753921384,0.0522694442052794
"SLC4A2",0.162925971905526,0.221937970247486,0.0590955533273327,0.113721324770266
"FASTK",0.505729110399096,0.520786124416524,0.327472889745558,0.384607234316138
"TMUB1",0.707615945610912,0.731231280455023,0.42131892671497,0.509010973664903
"FMC1",0.25252676413825,0.276535332091334,0.315610183211087,0.356951934638575
"PHAX",0.565841767396038,0.573477043769905,0.373512773166321,0.388178153045308
"ALDH7A1",0.0041011189758197,0.00727139872497764,0.0097123412616115,0.00941620714202916
"FOXK1",0.192450668484788,0.216946097002276,0.215392422357977,0.221702445322614
"COX6C",3.11326839279793,3.18237536045461,2.59113600728775,2.62847904432544
"YWHAZ",1.71880358499041,1.86120471214364,1.19887176471094,1.57498086805151
"BAALC",0.00141958728057073,0.000752840181362848,0.00105612676844302,0.00237516457454628
"FZD6",0.0158152543394278,0.0145304131623914,0.0103095538233634,0.00875085071099082
"CTHRC1",0.00280826809197245,0.00118360738993494,0,0
"SLC25A32",0.369875728005657,0.397823363732238,0.148799804274122,0.203218978613831
"DCAF13",0.519240609493878,0.517388441820619,0.215527389582159,0.279132330130875
"TP53INP1",0.0745030322840985,0.0954181430760237,0.050553765804279,0.0450094269631973
"INTS8",0.204143472500889,0.183619494386399,0.271280513778762,0.221189218151883
"VIRMA",0.171214484147242,0.210428716225019,0.136182625694223,0.168068192759831
"FREM1",0,0,0.000519521751103644,0
"GEM",0.0103691321575459,0.00186666291735673,0.000592623554677373,0
"PDP1",0.0487598835527943,0.0597854860263655,0.0486966411911622,0.0691605316131522
